Id producto; Ref. producto; Nombre; Descripcion corta; Precio de venta; CategorÃ­as (nombre1,nombre2,etc); Meta Titulo; Meta DescripciÃ³n; Meta Palabras clave; Etiquetas (tag1,tag2,etc); Accesorios; URL de las imÃ¡genes; Cantidad; Activo
142;48hrs_reciclado_A6;Flyer A6;"<p><span style=""color: #888888;"">Formato:</span> 10 x 15 cm. | A6</p>
<p><span style=""color: #888888;"">Papel:</span> Reciclado 100% <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel Cyclus Offset basado en fibra 100% reciclada conforme a la norma RAL UZ-14, sin blanqueantes ópticos. Su excelente opacidad permite la reproducción perfecta de imágenes, resaltada por su textura y sensación visual.</span></a></p>
<p><span style=""color: #888888;"">Gramaje:</span> 300 gr.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span style=""color: #888888;"">Manipulado:</span> Corte</p>";85;Papel Reciclado Cyclus Offset,Papel Reciclado Cyclus Offset;;;;;,;http://www.originarte.com/imprenta/142-431/flyer-a6.jpg,http://www.originarte.com/imprenta/142-432/flyer-a6.jpg,http://www.originarte.com/imprenta/142-433/flyer-a6.jpg;74999;1
143;48hrs_reciclado_10x20;Flyer Tarjetón;"<p><span style=""color: #888888;"">Formato:</span> 10 x 21 cm.</p>
<p><span style=""color: #888888;"">Papel:</span> Reciclado 100% <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel Cyclus Offset basado en fibra 100% reciclada conforme a la norma RAL UZ-14, sin blanqueantes ópticos. Su excelente opacidad permite la reproducción perfecta de imágenes, resaltada por su textura y sensación visual.</span></a></p>
<p><span style=""color: #888888;"">Gramaje:</span> 300 gr.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span style=""color: #888888;"">Manipulado:</span> Corte</p>";95;Papel Reciclado Cyclus Offset,Papel Reciclado Cyclus Offset;Originarte Impresión flyer tarjetón reciclado;Originarte Impresión flyer tarjetón reciclado;impresion, offset, barcelona, madrid, valencia, flyers, reciclado;;,;http://www.originarte.com/imprenta/143-434/flyer-tarjeton-10x21-papel-reciclado.jpg,http://www.originarte.com/imprenta/143-435/flyer-tarjeton-10x21-papel-reciclado.jpg;75000;1
144;48hrs_reciclado_A5;Flyer A5;"<p><span style=""color: #888888;"">Formato:</span> 14,8 x 21 cm. | A5</p>
<p><span style=""color: #888888;"">Papel:</span> Reciclado 100% <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel Cyclus Offset basado en fibra 100% reciclada conforme a la norma RAL UZ-14, sin blanqueantes ópticos. Su excelente opacidad permite la reproducción perfecta de imágenes, resaltada por su textura y sensación visual.</span></a></p>
<p><span style=""color: #888888;"">Gramaje:</span> 300 gr.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span style=""color: #888888;"">Manipulado:</span> Corte</p>";100;Papel Reciclado Cyclus Offset,Papel Reciclado Cyclus Offset;Originarte Impresión flyer A5 reciclado;Originarte Impresión flyer A5 reciclado;impresion, offset, barcelona, madrid, valencia, flyers, reciclado;;,;http://www.originarte.com/imprenta/144-436/flyer-a5-reciclado.jpg,http://www.originarte.com/imprenta/144-437/flyer-a5-reciclado.jpg;75000;1
145;;Punto de libro | Señalador;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>5,5 x 15 cm.</p>
<p><span style=""color: #888888;"">Papel:</span> Estucado brillo <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel CreatorStar. Estucado multicapa brillante dos caras. Pasta química. Tiene una excelente blancura, elevado brillo de tintas y muy buen brillo de papel, lo que le da muy buen resultado final.</span></a></p>
<p><span style=""color: #888888;"">Gramaje:</span> 250grs.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span style=""color: #888888;"">Acabado:</span> Plastificado Brillo 1 cara <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Capa de polipropileno sobre la pieza ya impresa, que protege el papel y la impresión. El acabado brillo es más fotográfico, resalta los colores, resultando ideal para folletos, flyers y material de street marketing.</span></a></p>
<p><span class=""claro"" style=""color: #888888;"">Manipulado:</span> Corte</p>";110;Plastificado Brillo una cara;;;;;;http://www.originarte.com/imprenta/145-440/punto-de-libro-senalador.jpg;110000;0
146;;Punto de libro | Señalador XL;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>5,5 x 20,5 cm.</p>
<p><span style=""color: #888888;"">Papel:</span> Estucado brillo <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel CreatorStar. Estucado multicapa brillante dos caras. Pasta química. Tiene una excelente blancura, elevado brillo de tintas y muy buen brillo de papel, lo que le da muy buen resultado final.</span></a></p>
<p><span style=""color: #888888;"">Gramaje:</span> 250grs.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span style=""color: #888888;"">Acabado:</span> Plastificado Brillo 1 cara <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Capa de polipropileno sobre la pieza ya impresa, que protege el papel y la impresión. El acabado brillo es más fotográfico, resalta los colores, resultando ideal para folletos, flyers y material de street marketing.</span></a></p>
<p><span class=""claro"" style=""color: #888888;"">Manipulado:</span> Corte</p>";130;Plastificado Brillo una cara;Originarte impresión punto de libro señalador brillo;Originarte impresión punto de libro señalador brillo;impresion, offset, punto libro, señalador, barcelona, valencia, madrid;;;http://www.originarte.com/imprenta/146-441/punto-de-libro-senalador-plastificado-brillo.jpg;110000;0
147;Mantel_4t;Mantel todo color;"<p><span style=""font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;"">Formato: A3 (29,7 x 42 cm)</span></p>
<p><span style=""font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;"">Papel: Offset Extra blanco</span></p>
<p><span style=""font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;"">Gramaje: 80grs.</span></p>
<p style=""margin-top: 0px; margin-bottom: 0px; font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;""><span style=""font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;"">Tintas: 4+0 CMYK</span></p>";230;Papel offset;;;;;;http://www.originarte.com/imprenta/147-442/mantel-todo-color.jpg;35000;1
148;Mantel_2t;Mantel 2+0 tintas;"<p><span style=""font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;"">Formato: A3 (29,7 x 42 cm)</span></p>
<p><span style=""font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;"">Papel: Offset Extra blanco</span></p>
<p><span style=""font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;"">Gramaje: 80grs.</span></p>
<p style=""margin-top: 0px; margin-bottom: 0px; font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;""><span style=""font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;"">Tintas: 2+0</span></p>";150;Papel offset;;;;;;http://www.originarte.com/imprenta/148-443/mantel-todo-color.jpg;35000;1
149;Mantel_1t;Mantel 1+0 tintas;"<p><span style=""font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;"">Formato: A3 (29,7 x 42 cm)</span></p>
<p><span style=""font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;"">Papel: Offset Extra blanco</span></p>
<p><span style=""font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;"">Gramaje: 80grs.</span></p>
<p style=""margin-top: 0px; margin-bottom: 0px; font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;""><span style=""font-family: Helvetica, Arial, sans-serif; font-size: 13px; font-style: normal;"">Tintas: 1+0</span></p>";120;Papel offset;;;;;;http://www.originarte.com/imprenta/149-444/mantel-todo-color.jpg;35000;1
150;;Diseño web profesional;<p>Desarrollamos tu sitio web con Wordpress (open CMS) personalizándolo según tus necesidades específicas de comunicación.</p>;490;Sitio web institucional;Originarte: Diseño y maquetación web;Originarte: Diseño y maquetación web;diseño web, maquetacion, paginas web, tienda online, vender online;;;http://www.originarte.com/imprenta/150-446/diseno-web-con-gestor-de-contenidos.jpg;5000;1
151;;Formación;<p>Te enseñamos a gestionar y actualizar el contenido de tu web. No es necesario tener conocimientos de programación.</p>;40;Completa tu presencia en internet;Originarte: Formación en gestión de contenidos online;Originarte: Te enseñamos a actualizar tu web;web, crear mi web, actualizar mi web;;,;http://www.originarte.com/imprenta/151-447/formacion-gestor-contenidos-web.jpg;5000;1
152;;Ruta Centro;"<p>Tamaño flyer: hasta A6</p>
<p>Zona: Gótico, Raval y Borne. Barcelona</p>
<p>Tiempo: Una semana</p>";60;Distribución de Folletos;Originarte: Distribución de folletos y flyers;Distribución de folletos y flyers en el centro de Barcelona;distribucion, barcelona, folletos, flyers, centro, noche;;;http://www.originarte.com/imprenta/152-450/ruta-centro.jpg;0;1
153;;Ruta Urbana;"<p>Tamaño flyer: hasta A6</p>
<p>Zona: Gótico, Raval, Borne, Eixample y Gracia. Barcelona</p>
<p>Tiempo: Una semana</p>";90;Distribución de Folletos;Originarte: Distribución de folletos y flyers;Distribución de folletos y flyers en el centro de Barcelona;distribucion, barcelona, folletos, flyers, centro, noche, ciudad;;;http://www.originarte.com/imprenta/153-451/ruta-urbana.jpg;0;1
155;;Ruta Centro (nocturna);"<p>Tamaño flyer: hasta A6</p>
<p>Zona: Gótico, Raval y Borne. Barcelona</p>
<p>Tiempo: Una semana</p>";100;Distribución de Folletos;Originarte: Distribución de folletos y flyers;Distribución de folletos y flyers en el centro de Barcelona de noche;distribucion, barcelona, folletos, flyers, centro, noche;;;http://www.originarte.com/imprenta/155-452/ruta-centro-nocturna.jpg;0;1
156;;Buzoneo en Barcelona;"<p><span>Tamaño flyer: hasta A5</span></p>
<p>Zona: Barcelona</p>
<p>Si quieres más de una zona consulta precios</p>
<p><a href=""http://www.originarte.es/Blog/?trabajosorg=campanas-buzoneo"" target=""_blank"">Ver ejemplos</a></p>";100;Buzoneo;Buzoneo en Barcelona provincia;Reparto de flyers en la provincia de Barcelona;buzoneo, barcelona, flyers, distribucion, publicidad, folletos;;;http://www.originarte.com/imprenta/156-463/buzoneo-barcelona.jpg;0;1
157;;Parabriseado en Barcelona;"<p><span>Flyers hasta tamaño A5</span></p>
<p>Zona: Barcelona</p>
<p>Si quieres más de una zona consulta precios</p>";0;Parabriseado;Parabriseado de publicidad;Parabriseado en la provincia de Barcelona;barcelona, flyers, distribucion, publicidad, parabriseo, coches;;;http://www.originarte.com/imprenta/157-454/parabriseado-en-barcelona.jpg;0;1
158;;Perching en Barcelona;"<p>Tamaño flyer: hasta A5</p>
<p>Zona: Barcelona</p>
<p>Si quieres más de una zona consulta precios</p>
<p><a href=""http://www.originarte.es/Blog/?trabajosorg=campanas-buzoneo"">Ver ejemplos</a></p>";0;Perching;Originarte: Distribución de folletos y flyers;Distribución de folletos y flyers en el centro de Barcelona de noche;distribucion, barcelona, folletos, flyers, centro, noche;;;http://www.originarte.com/imprenta/158-455/ruta-centro-nocturna.jpg;0;1
159;;Posters A4;"<p>Fachadas de tiendas</p>
<p>Pivotes cedidos por el ayuntamiento</p>
<p>Paneles de anuncios</p>";90;Pegado de carteles;Pegado de carteles;Distribución y pegado de posters en Barcelona;pegar, carteles, colgar, distribuir, posters, barcelona;;;http://www.originarte.com/imprenta/159-466/posters-a4.jpg,http://www.originarte.com/imprenta/159-456/posters-a4.jpg;0;1
160;;Posters A3;"<p>Pivotes cedidos por el ayuntamiento</p>
<p>Paneles de anuncios</p>";110;Pegado de carteles;Pegado de carteles;Distribución y pegado de posters en Barcelona;pegar, carteles, colgar, distribuir, posters, barcelona, a3;;;http://www.originarte.com/imprenta/160-457/posters-a3.jpg;0;1
161;;Posters 100x70;"<p>Pivotes cedidos por el ayuntamiento</p>
<p>Paneles de anuncios</p>";100;Pegado de carteles;Pegado de carteles;Distribución y pegado de posters en Barcelona;pegar, carteles, colgar, distribuir, posters, barcelona, grandes, 100x70;;;http://www.originarte.com/imprenta/161-458/posters-100-70.jpg;0;1
162;;Barcelona Centro;"<p>Lunes a viernes de 9:00 a 20:00</p>
<p>Tiempo estimado de reparto:<br />Para 2500 flyers: 3 hs.<br />Para 5000 flyers: 5 hs.<br />Para 10000 flyers: 10 hs. </p>
<p>Fuera del centro consulta precios</p>";45;Reparto en mano;Reparto en mano;Distribución de flyers o folletos en mano;reparto, mano, mano a mano, flyers, folletos, ditpicos, tripticos;;;http://www.originarte.com/imprenta/162-464/en-mano-barcelona.jpg,http://www.originarte.com/imprenta/162-459/en-mano-barcelona.jpg,http://www.originarte.com/imprenta/162-465/en-mano-barcelona.jpg;0;1
163;150_brillo_13,5x20,5;Flyer / Tarjeton XL;"<p><span class=""claro"" style=""color: #888888;"">Formato:</span> 13,5 x 20,5 cm.</p>
<p><span style=""color: #888888;"">Papel:</span> Estucado Brillo <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel CreatorStar. Estucado multicapa brillante dos caras. Pasta química. Tiene una excelente blancura, elevado brillo de tintas y muy buen brillo de papel, lo que le da muy buen resultado final.</span></a></p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 150 gr.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span class=""claro"" style=""color: #888888;"">Manipulado:</span> Corte</p>
<p></p>";108;Papel est. 150 grs.- Todo color 2c;;;;;,;http://www.originarte.com/imprenta/163-460/flyer-a5.jpg,http://www.originarte.com/imprenta/163-462/flyer-a5.jpg,http://www.originarte.com/imprenta/163-461/flyer-a5.jpg;249997;1
164;;Ruta Universidades;"<p>Tamaño flyer: hasta A5</p>
<p>Universidades seleccionadas de Barcelona.</p>";90;Distribución de Folletos;Originarte: Distribución de folletos y flyers;Distribución de folletos y flyers en el centro de Barcelona de noche;distribucion, barcelona, folletos, flyers, centro, noche;;,;http://www.originarte.com/imprenta/164-467/ruta-centro-nocturna.jpg,http://www.originarte.com/imprenta/164-468/ruta-centro-nocturna.jpg;0;1
165;;Ruta Hoteles;"<p>Tamaño flyer: hasta A5</p>
<p>Hoteles seleccionados de Barcelona.</p>";100;Distribución de Folletos;Originarte: Distribución de folletos y flyers;Distribución de folletos y flyers en el centro de Barcelona de noche;distribucion, barcelona, folletos, flyers, centro, noche;;150_brillo_P,48hrs_150gr_A5;http://www.originarte.com/imprenta/165-469/ruta-centro-nocturna.jpg,http://www.originarte.com/imprenta/165-470/ruta-centro-nocturna.jpg,http://www.originarte.com/imprenta/165-471/ruta-centro-nocturna.jpg;0;1
166;;Ruta Centros Cívicos;"<p>Tamaño flyer: hasta A5.</p>
<p>50 centros cívicos de Barcelona.</p>";60;Distribución de Folletos;Originarte: Distribución de folletos y flyers;Distribución de folletos y flyers en el centro de Barcelona de noche;distribucion, barcelona, folletos, flyers, centro, noche;;150_brillo_P,48hrs_150gr_A5;http://www.originarte.com/imprenta/166-472/ruta-centro-nocturna.jpg;0;1
167;;Ruta Bibliotecas;"<p>Tamaño flyer: hasta A5.</p>
<p>37 bibliotecas de Barcelona.</p>";60;Distribución de Folletos;Originarte: Distribución de folletos y flyers;Distribución de folletos y flyers en el centro de Barcelona de noche;distribucion, barcelona, folletos, flyers, centro, noche;;150_brillo_P,48hrs_150gr_A5;http://www.originarte.com/imprenta/167-473/ruta-centro-nocturna.jpg,http://www.originarte.com/imprenta/167-474/ruta-centro-nocturna.jpg;0;1
168;;Ruta Universidades Posters A4;"<p>Paneles de anuncios.</p>
<p>Universidades de Barcelona.</p>";125;Pegado de carteles;Originarte: Distribución de posters y carteles;Distribución de posters y carteles en universidades de Barcelona de noche;distribucion, barcelona, posters, carteles;;100gr_PO_A4,;http://www.originarte.com/imprenta/168-475/distribucion-posters-universidades-barcelona.jpg;0;1
170;;Ruta Universidades Posters A3;"<p>Paneles de anuncios.</p>
<p>Universidades de Barcelona.</p>";125;Pegado de carteles;Originarte: Distribución de posters y carteles;Distribución de posters y carteles en universidades de Barcelona de noche;distribucion, barcelona, posters, carteles;;,100gr_PO_A3;http://www.originarte.com/imprenta/170-476/distribucion-posters-universidades-barcelona.jpg;0;1
171;Muestras;Solicitar muestras gratis;<p>Te enviamos una carpeta de muestras con productos para que puedas conocer mejor las opciones de impresión con las que trabajamos.</p>;0;Inicio;;;;;;http://www.originarte.com/imprenta/171-482/solicitar-muestras-gratis.jpg;1000;1
172;90_offset_A4;Complet A4;<p>Formato abierto: 23 x 29,7 cm.<br />Formato cerrado: 21 x 9,9 cm.<br />Papel: Offset Extra Blanco<br />Gramaje: 90 gr.<br />Tintas: 4+4 (todo color 2 caras)<br />Manipulado: Plegado tríptico complet<br />Descripción: Apto para envío sin sobre</p>;360;Papel offset 90grs.- Todo color 2c;Carta complet A4;Envío comercial sin sobre;envio comercial, carta sin sobre, autoensobrado, complet, complex;;;http://www.originarte.com/imprenta/172-483/complet-a4-carta-comercial.jpg,http://www.originarte.com/imprenta/172-484/complet-a4-carta-comercial.jpg,http://www.originarte.com/imprenta/172-485/complet-a4-carta-comercial.jpg;40000;1
173;menu-a4;Menú A4;<p>Formato Abierto: A4<br />Formato Cerrado: A5 o 10,5 x 29,7 cm.<br />Papel: Estucado Mate<br />Gramaje: 300 gr.<br />Tintas: 4+4 digital (todo color 2 caras)<br />Acabado: Plastificado Mate 2 caras<br />Manipulado: un hendido (dípticos)</p>;90;Papel 300 grs. - Todo color 2c - Plastificado mate 2c;Originarte: Impresión digital de menús para restaurantes A4;Carta plastificada dos caras, tamaño A4;carta, menu, restaurante, impresion, digital, plastificado, impermeable;;;http://www.originarte.com/imprenta/173-486/menu-a4-carta-restaurante.jpg,http://www.originarte.com/imprenta/173-490/menu-a4-carta-restaurante.jpg,http://www.originarte.com/imprenta/173-487/menu-a4-carta-restaurante.jpg,http://www.originarte.com/imprenta/173-488/menu-a4-carta-restaurante.jpg,http://www.originarte.com/imprenta/173-489/menu-a4-carta-restaurante.jpg;10000;1
174;menu-a3;Menú A3;<p>Formato Abierto: A3<br />Formato Cerrado: A4<br />Papel: Estucado Mate<br />Gramaje: 300 gr.<br />Tintas: 4+4 digital (todo color 2 caras)<br />Acabado: Plastificado Mate 2 caras<br />Manipulado: un hendido (dípticos)</p>;120;Papel 300 grs. - Todo color 2c - Plastificado mate 2c;Originarte: Impresión digital de menús para restaurantes A3;Carta plastificada dos caras, tamaño A3;carta, menu, restaurante, impresion, digital, plastificado, impermeable;;;http://www.originarte.com/imprenta/174-491/menu-carta-restaurante-a3.jpg,http://www.originarte.com/imprenta/174-492/menu-carta-restaurante-a3.jpg,http://www.originarte.com/imprenta/174-493/menu-carta-restaurante-a3.jpg,http://www.originarte.com/imprenta/174-494/menu-carta-restaurante-a3.jpg;10000;1
175;rev-a4-12p;Revista A4 | 12 pág.;"<p>Formato Abierto: 29,7 x 42 cm. (A3)</p>
<p>Formato Cerrado: 21 x 29,7 cm. (A4)</p>
<p>Papel: Estucado Brillo</p>
<p>Gramaje: 130 gr.</p>
<p>Tintas: 4+4 (todo color dos caras)</p>
<p>Manipulado: Plegado y Grapado</p>
<p>Descripción: 12 páginas</p>";751;Revista A4 | Catálogo;;;;;;http://www.originarte.com/imprenta/175-495/revista-a4-8-pag.jpg,http://www.originarte.com/imprenta/175-496/revista-a4-8-pag.jpg;10000;1
176;2+2_Estucado_Barniz2c;2+2t. con Barniz;"<p><span style=""color: #888888;"">Formato:</span> De 5,5x5,5 a 8,5x5,5 cm.</p>
<p><span style=""color: #888888;"">Papel:</span> Estucado mate <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel CreatorSilk. Estucado multicapa semimate dos caras. Pasta química. Tiene una excelente blancura, elevado brillo de tintas y un tacto sedoso, lo que da un extraordinario resultado final.</span></a></p>
<p><span style=""color: #888888;"">Gramaje:</span> 350grs.</p>
<p><span style=""color: #888888;"">Tintas:</span> 2+2 (Pantone)</p>
<p><span style=""color: #888888;"">Acabado:</span> Barniz <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Fina capa de barniz sobre la pieza ya impresa que protege el papel y la impresión de roces o ralladuras y da un ligero acabado brillo o mate.</span></a></p>
<p><span style=""color: #888888;"">Manipulado:</span> Corte</p>
<p><span style=""color: #888888;"">Descripción:</span> Con esta opción es posible imprimir de 1 a 8 modelos</p>";190;Acabados especiales,Acabados especiales;;;;;,;http://www.originarte.com/imprenta/176-497/tarjeta-de-visita-2-2.jpg,http://www.originarte.com/imprenta/176-499/tarjeta-de-visita-2-2.jpg,http://www.originarte.com/imprenta/176-498/tarjeta-de-visita-2-2.jpg;7499;1
177;4+4t_Estucado_Barniz;4+4t. con Barniz;"<p><span style=""color: #888888;"">Formato: De 5,5x5,5 a 8,5x5,5 cm.</span></p>
<p><span style=""color: #888888;"">Papel:</span> Estucado mate <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel CreatorSilk. Estucado multicapa semimate dos caras. Pasta química. Tiene una excelente blancura, elevado brillo de tintas y un tacto sedoso, lo que da un extraordinario resultado final.</span></a></p>
<p style=""color: #888888;"">Gramaje: 350grs.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span style=""color: #888888;"">Acabado:</span> Barniz <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Fina capa de barniz sobre la pieza ya impresa que protege el papel y la impresión de roces o ralladuras y da un ligero acabado brillo o mate.</span></a></p>
<p><span style=""color: #888888;"">Manipulado:</span><span> </span><span>Corte</span><span></span></p>
<p><span style=""color: #888888;"">Descripción:</span><span> Con esta opción es posible imprimir de 1 a 8 modelos</span> </p>";240;Acabados especiales,Acabados especiales;;;;;,;http://www.originarte.com/imprenta/177-501/44t-papel-estucado.jpg,http://www.originarte.com/imprenta/177-502/44t-papel-estucado.jpg,http://www.originarte.com/imprenta/177-500/44t-papel-estucado.jpg;7500;1
178;4+4t_Estucado_Ppdo_TV;4+4t. con Plastificado;"<p><span style=""color: #888888;"">Formato: De 5,5x5,5 a 8,5x5,5 cm.</span></p>
<p><span style=""color: #888888;"">Papel:</span> Estucado mate <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel CreatorSilk. Estucado multicapa semimate dos caras. Pasta química. Tiene una excelente blancura, elevado brillo de tintas y un tacto sedoso, lo que da un extraordinario resultado final.</span></a></p>
<p style=""color: #888888;"">Gramaje: 350grs.</p>
<p><span style=""color: #888888;"">Tintas:</span> 4+4 (todo color dos caras)</p>
<p><span style=""color: #888888;"">Acabado:</span> Plastificado Mate<a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Capa de polipropileno sobre la pieza ya impresa que protege el papel y la impresión. El plastificado mate da un acabado cálido aterciopelado, ideal para tarjetas de visita, postales, invitaciones y todo elemento que requiera un acabado de calidad.</span></a></p>
<p><span style=""color: #888888;"">Manipulado:</span><span> </span><span>Corte</span><span></span></p>
<p><span style=""color: #888888;"">Descripción:</span><span> Con esta opción es posible imprimir de 1 a 8 modelos</span> </p>";310;Acabados especiales,Acabados especiales;;;;;,;http://www.originarte.com/imprenta/178-504/44t-papel-estucado.jpg,http://www.originarte.com/imprenta/178-505/44t-papel-estucado.jpg,http://www.originarte.com/imprenta/178-503/44t-papel-estucado.jpg;7500;1
179;carta-offset-1t;Papel Carta 1+0t.;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>A4</p>
<p><span class=""claro"" style=""color: #888888;""> Papel:</span> Offset Extra Blanco <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Offset extra pre-pint (especial garantizado para impresión ink-jet y láser). Extra blanco, EcoLabel, FSC y ECF.</span></a></p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 90grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 1+0</p>";100;Papel Offset Extra Blanco;;;;;;http://www.originarte.com/imprenta/179-506/papel-carta-a4.jpg;7499;1
180;carta-offset-3t;Papel Carta 3+0t.;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>A4</p>
<p><span class=""claro"" style=""color: #888888;""> Papel:</span> Offset Extra Blanco <a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Offset extra pre-pint (especial garantizado para impresión ink-jet y láser). Extra blanco, EcoLabel, FSC y ECF.</span></a></p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 90grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 3+0</p>";140;Papel Offset Extra Blanco;;;;;;http://www.originarte.com/imprenta/180-518/papel-carta-a4.jpg;7499;1
181;carta-recic-1t;Papel Carta 1+0t.;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>A4</p>
<p><span style=""color: #888888;"">Acabado:</span> Cyclus 100% Reciclado<a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel Offset 100% reciclado, fabricado sin cloro ni blanqueantes ópticados. Certificado Ángel Azul, Cisne Nórdico y NAPM.</span></a></p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 90grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 1+0</p>";110;Papel Reciclado Cyclus Offset;;;;;;http://www.originarte.com/imprenta/181-508/papel-carta-a4.jpg;7500;1
182;carta-recic-3t;Papel Carta 3+0t.;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>A4</p>
<p><span style=""color: #888888;"">Acabado:</span> Cyclus 100% Reciclado<a class=""tooltip""><img src=""http://www.originarte.com/images/icons/info-descripcion.png"" alt=""Más info"" /><span>Papel Offset 100% reciclado, fabricado sin cloro ni blanqueantes ópticados. Certificado Ángel Azul, Cisne Nórdico y NAPM.</span></a></p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 90grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 3+0</p>";150;Papel Reciclado Cyclus Offset;;;;;;http://www.originarte.com/imprenta/182-509/papel-carta-a4.jpg;7500;1
183;sobre-americano-1t;Sobre 1+0 tintas PANTONE;"<p>Formato: 11,5 x 22,5 cm</p>
<p>Papel: Offset Extra blanco</p>
<p>Gramaje: 90grs.</p>
<p>Tintas: 1+0 PANTONE</p>
<p>Descripción: Sobre con o sin ventana</p>";75;Sobre americano con o sin ventana;;;;;;http://www.originarte.com/imprenta/183-510/sobre-americano.jpg,http://www.originarte.com/imprenta/183-511/sobre-americano.jpg;22500;1
184;sobre-a5-1t;Sobre 1+0 tintas PANTONE;"<p><span class=""claro"" style=""color: #888888;"">Formato: </span>16,2 x 22,9 cm</p>
<p><span class=""claro"" style=""color: #888888;""> Papel:</span> Offset Extra blanco</p>
<p><span class=""claro"" style=""color: #888888;"">Gramaje:</span> 90grs.</p>
<p><span class=""claro"" style=""color: #888888;"">Tintas:</span> 1+0 PANTONE</p>";90;Sobre A5;;;;;;http://www.originarte.com/imprenta/184-512/sobre-americano.jpg,http://www.originarte.com/imprenta/184-513/sobre-americano.jpg;20000;1
